3051.0	296.77
3063.2	297.91
3070.4	298.70
3083.7	300.05
3093.6	301.14
3103.3	301.99
3118.0	303.43
3127.5	304.41
3034.5	297.90
3042.7	298.09
3047.0	298.25
3060.5	298.46
3068.4	299.22
3074.3	299.78
3079.5	300.36
2855.9	293.99
2860.9	294.25
2870.3	294.34
2880.9	294.63
2889.1	294.85
2896.1	295.62
2899.9	295.71
2906.2	295.91
2917.3	296.14
